"Airport Name","latitude_deg","longitude_deg","iata_code","","City Name","lat","lng"
"","","","","","Rangia","26.47","91.63"
"","","","","","Elakadu","8.9009","76.8357"
"","","","","","Gundlupet","11.8","76.68"
"","","","","","Reoti","25.85","84.3833"
"","","","","","Panchanandapur","24.9339","87.9761"
"","","","","","Cheranallur","10.1807","76.4792"
"","","","","","Ubaidullahganj","22.9983","77.5862"
"","","","","","Koelwar","25.5805","84.7975"
"","","","","","Narasannapeta","18.4167","84.05"
"","","","","","Rasiari","26.0464","86.3471"
"","","","","","Mirganj","26.3638","84.364"
"","","","","","Mel Bhuvanagiri","11.438","79.6328"
"","","","","","Kudlu","12.526","74.9687"
"","","","","","Tekkalakote","15.5348","76.8785"
"","","","","","Talikota","16.48","76.32"
"","","","","","Sograha","25.4798","85.9992"
"","","","","","Vadakkanandal","11.7739","78.8666"
"","","","","","Buddayyakota","13.8196","78.1729"
"","","","","","Kottakota","13.6592","78.2467"
"","","","","","Guruzala","16.58","79.57"
"","","","","","Budhlada","29.93","75.57"
"","","","","","Jirwa","26.0064","86.8604"
"","","","","","Mankachar","25.53","89.87"
"","","","","","Dum Duma","27.5688","95.5566"
"","","","","","Suar","29.027","79.057"
"","","","","","Guduru","15.775","77.807"
"","","","","","Ringas","27.37","75.57"
"","","","","","Bijbiara","33.7938","75.107"
"","","","","","Baruni","25.4751","85.9681"
"","","","","","Vadakku Viravanallur","8.6979","77.5192"
"","","","","","Elangunnapuzha","10.0167","76.2167"
"","","","","","Phulera","26.874","75.2417"
"","","","","","Terdal","16.5","75.05"
"","","","","","Renigunta","13.65","79.52"
"","","","","","Sandi","27.3","79.95"
"","","","","","Gahmar","25.497","83.822"
"","","","","","Mangaldai","26.43","92.03"
"","","","","","Dharmapuram","8.1203","77.389"
"","","","","","Tiruppattur","10.13","78.62"
"","","","","","Rampur","26.2126","87.2491"
"","","","","","Chintalapudi","17.0417","80.5901"
"","","","","","Masrakh","26.1054","84.8026"
"","","","","","Mannachchanellur","10.9078","78.7022"
"","","","","","Krishnapuram","9.15","76.5"
"","","","","","Jaynagar-Majilpur","22.1752","88.4201"
"","","","","","Gilarchat","22.0703","88.4455"
"","","","","","Jodhpur","21.88","70.03"
"","","","","","Chevella","17.3067","78.1353"
"","","","","","Dhrol","22.57","70.42"
"","","","","","Vesala","12.162","75.4956"
"","","","","","Jharka","26.3047","85.6686"
"","","","","","Perunkalattu","12.9182","80.0824"
"","","","","","Kotal","31.757","76.8729"
"","","","","","Gokarn","14.55","74.3167"
"","","","","","Polasara","19.6939","84.814"
"","","","","","Karkala","13.2","74.983"
"","","","","","Vayakkalattu","8.5285","77.1035"
"","","","","","Raman","29.9504","74.9785"
"","","","","","Kadamalaikkundu","9.811","77.5039"
"","","","","","Ladkhed","20.32","77.77"
"","","","","","Mungaoli","24.4084","78.0959"
"","","","","","Chhota Udepur","22.3056","74.0139"
"","","","","","Karavaram","8.7127","76.9524"
"","","","","","Koba","21.2844","72.8763"
"","","","","","Bishunpur Sundar","26.0579","86.9833"
"","","","","","Seondha","26.1542","78.7812"
"","","","","","Cherukolattur","11.1881","75.9173"
"","","","","","Chinna Salem","11.6342","78.8741"
"","","","","","Vorkadi","12.7598","74.9311"
"","","","","","Safipur","26.73","80.35"
"","","","","","Nagod","24.5692","80.5881"
"","","","","","Netapur Tanda","16.8321","79.4356"
"","","","","","Nanminda","11.4222","75.8319"
"","","","","","Kako","25.2259","85.0642"
"","","","","","Tarkeshwar","21.0957","72.8225"
"","","","","","Sirumugai","11.3214","77.0052"
"","","","","","Chainpura","25.52","86.31"
"","","","","","Nagar","27.4247","77.0995"
"","","","","","Raghunathpur","23.55","86.67"
"","","","","","Vijapur","23.57","72.75"
"","","","","","Niramaruthur","10.9267","75.9033"
"","","","","","Poranki","16.4743","80.7128"
"","","","","","Nettappakkam","11.8663","79.6327"
"","","","","","Mannadipattu","11.9842","79.6321"
"","","","","","Bathnaha","26.6433","85.5747"
"","","","","","Pauri","30.15","78.78"
"","","","","","Kiranur","11.692","79.2899"
"","","","","","Chengannur","9.3157","76.6151"
"","","","","","Nonahi","26.7892","85.6482"
"","","","","","Karunagapalli","9.0544","76.5353"
"","","","","","Timurni","22.3712","77.2274"
"","","","","","Jevargi","17.0139","76.7732"
"","","","","","Babra","21.8442","71.3042"
"","","","","","Merkanam","12.1942","79.9435"
"","","","","","Wadi","17.07","76.98"
"","","","","","Ilaiyankudi","9.6271","78.6247"
"","","","","","Mudgal","16.0119","76.442"
"","","","","","Saranga","22.54","88.21"
"","","","","","Uttaramerur","12.616","79.753"
"","","","","","Kola","22.43","87.87"
"","","","","","Latehar","23.7442","84.4998"
"","","","","","Paonta Sahib","30.438","77.624"
"","","","","","Tirora","21.4072","79.9326"
"","","","","","Banhatti","16.3853","75.1494"
"","","","","","Vasudevanallur","9.2417","77.4118"
"","","","","","Gulam","25.7965","86.7416"
"","","","","","Kasrawad","22.1274","75.611"
"","","","","","Panagar","23.3","79.98"
"","","","","","Pallappatti","10.7198","77.8915"
"","","","","","Sahibpur Kamal","25.4167","86.3901"
"","","","","","Sohwal","26.75","81.9861"
"","","","","","Rania","29.53","74.83"
"","","","","","Saiha","22.48","92.97"
"","","","","","Namrup","27.1939","95.3193"
"","","","","","Kadavur","9.3333","76.5333"
"","","","","","Sahjanwa","26.75","83.2167"
"","","","","","Rajakheri","23.8593","78.7852"
"","","","","","Jafarabad","20.8667","71.3667"
"","","","","","Shrirangapattana","12.414","76.704"
"","","","","","Nabinagar","24.62","84.12"
"","","","","","Sohagpur","22.7","78.2"
"","","","","","Barwa Sagar","25.3799","78.739"
"","","","","","Barki Ballia","25.4223","86.2758"
"","","","","","Simria","25.9663","85.8324"
"","","","","","Trikodi","11.4667","75.6167"
"","","","","","Hukeri","16.23","74.6"
"","","","","","Naubatpur","25.5","84.9611"
"","","","","","Pathiyanikunnu","8.7733","76.8801"
"","","","","","Attili","16.7","81.6"
"","","","","","Khed Brahma","24.0283","73.0414"
"","","","","","Ayirurpara","8.503","76.9522"
"","","","","","Parner","19.003","74.438"
"","","","","","Lalru","30.4867","76.8006"
"","","","","","Singhana","27.98","75.8"
"","","","","","Kalamner","20.4444","78.3256"
"","","","","","Sojitra","22.55","72.7197"
"","","","","","Madha","29.1966","76.0653"
"","","","","","Chanasma","23.72","72.12"
"","","","","","Vodurivandlagudem","16.4286","81.133"
"","","","","","Khiria Jhansi","25.4639","78.5829"
"","","","","","Ladol","23.6167","72.7333"
"","","","","","Kali","19.9388","77.7329"
"","","","","","Data","29.267","75.995"
"","","","","","Malanvadi","16.008","73.687"
"","","","","","Simaria","25.4221","86.006"
"","","","","","Sidhauli","27.28","80.83"
"","","","","","Tapa","30.2979","75.3694"
"","","","","","Paduvari","13.8833","74.6333"
"","","","","","Gajwel","17.8517","78.6828"
"","","","","","Baindur","13.866","74.6333"
"","","","","","Mundargi","15.207","75.884"
"","","","","","Nainpur","22.43","80.12"
"","","","","","Dugda","23.7452","86.1717"
"","","","","","Karukurti","10.2167","76.3833"
"","","","","","Kalavad","22.22","70.38"
"","","","","","Edavanakad","10.015","76.22"
"","","","","","Rangapara","26.8377","92.6688"
"","","","","","Maduru","14.7616","78.6171"
"","","","","","Cherukara","9.4667","76.6"
"","","","","","Valambur","11","76.2"
"","","","","","Raghopur","25.5323","85.3809"
"","","","","","Ghoti Budrukh","19.7167","73.6333"
"","","","","","Sirmatpur","25.3235","87.3836"
"","","","","","Banga","31.1887","75.9949"
"","","","","","Turuttikkara","8.9438","76.6039"
"","","","","","Nazareth","8.558","77.96"
"","","","","","Basopatti","26.578","86.0052"
"","","","","","Kuttampuzha","10.15","76.7333"
"","","","","","Khalari","23.6506","85.0074"
"","","","","","Shivganj","25.15","73.07"
"","","","","","Podaturpeta","13.2817","79.4854"
"","","","","","Mairwa","26.2322","84.1635"
"","","","","","Panapur","25.6729","85.0715"
"","","","","","Patnagarh","20.7083","83.1326"
"","","","","","Narasingapuram","11.6038","78.5778"
"","","","","","Chandili","19.2467","83.4058"
"","","","","","Pasighat","28.07","95.33"
"","","","","","Naduvannur","11.4833","75.7667"
"","","","","","Palakodu","12.3037","78.073"
"","","","","","Shamgarh","24.18","75.63"
"","","","","","Navalgund","15.57","75.37"
"","","","","","Pata Kalidindi","16.5014","81.2908"
"","","","","","Ramdiri","25.3118","86.1023"
"","","","","","Gorantla","13.9892","77.7703"
"","","","","","Irugur","11.0178","77.0629"
"","","","","","Kottapeta","16.7167","81.9"
"","","","","","Cheruvaranam","9.6522","76.3179"
"","","","","","Sirkhandi Bhitha","26.6244","85.7787"
"","","","","","Dungra Chhota","23.1667","74.3"
"","","","","","Aklvidu","16.6","81.3833"
"","","","","","Andhra Tharhi","26.3771","86.3341"
"","","","","","Nij Khari","22.0929","88.4288"
"","","","","","Tirumuruganpundi","11.1649","77.3084"
"","","","","","Parambatt Kavu","11.3268","75.8906"
"","","","","","Tulsipur","27.55","82.42"
"","","","","","Pindwara","24.7945","73.055"
"","","","","","Dhamnagar","20.9141","86.4468"
"","","","","","Khajuraho","24.85","79.925"
"","","","","","Purwa","26.47","80.78"
"","","","","","Sahaspur","29.1208","78.6208"
"","","","","","Sahawar","27.8","78.85"
"","","","","","Vinnamala","13.9074","79.9086"
"","","","","","Bundu","23.1609","85.5901"
"","","","","","Channagiri","14.024","75.9258"
"","","","","","Balarampur","23.12","86.22"
"","","","","","Ashwaraopeta","17.25","81.1333"
"","","","","","Tirutturaippundi","10.53","79.65"
"","","","","","Garhara","25.4407","85.9983"
"","","","","","Panmana","8.9333","76.6167"
"","","","","","Asan","25.73","74.33"
"","","","","","Nagarpara","25.4155","86.8832"
"","","","","","Paruthur","10.8174","76.1178"
"","","","","","Saidpur","25.55","83.18"
"","","","","","Singarayakonda","15.25","80.0203"
"","","","","","Pallapatti","9.4664","77.8219"
"","","","","","Iringal","11.5667","75.6"
"","","","","","Bijawar","24.6235","79.4899"
"","","","","","Velur","11.1114","78.0048"
"","","","","","Koloriang","27.9167","93.35"
"","","","","","Baheri","25.9426","86.0471"
"","","","","","Maharajgani","26.1075","84.5025"
"","","","","","Ayanavelikulangara Tekku","9.0436","76.5199"
"","","","","","Umga","24.6396","84.5577"
"","","","","","Mau","26.2658","78.6711"
"","","","","","Mayang Imphal","24.6","93.9"
"","","","","","Vettakkaranpudur","10.5637","76.9166"
"","","","","","Ponneri","13.32","80.2"
"","","","","","Naravarikuppam","13.1913","80.1847"
"","","","","","Halikner","17.85","77.27"
"","","","","","Maksi","23.26","76.1457"
"","","","","","Mogalturru","16.4167","81.6"
"","","","","","Ukkayapalle","14.4898","78.8927"
"","","","","","Kosigi","15.85","77.2667"
"","","","","","Loha","18.9623","77.1309"
"","","","","","Tiruvattar","8.3307","77.2673"
"","","","","","Sundararaopeta","16.8031","81.6419"
"","","","","","Alwaye","10.1167","76.35"
"","","","","","Jaisinghpur","26.6318","84.7855"
"","","","","","Sangrampur","26.4752","84.6898"
"","","","","","Arttuvattala","9.5167","76.3167"
"","","","","","Siswa","26.7027","84.9133"
"","","","","","Suleswaranpatti","10.6388","77.0084"
"","","","","","Yadiki","15.05","77.88"
"","","","","","Tehri","30.38","78.48"
"","","","","","Maheshwar","22.11","75.35"
"","","","","","Payipira","10.025","76.5569"
"","","","","","Sikandarpur","26.0333","84.05"
"","","","","","Pennadam","11.4039","79.2416"
"","","","","","Shahpur","21.2374","76.2256"
"","","","","","Neduvattur","8.9931","76.75"
"","","","","","Puyappalli","8.9","76.75"
"","","","","","Usia","25.4309","83.7075"
"","","","","","Sendamangalam","11.2825","78.2339"
"","","","","","Matabhanga","26.33","89.22"
"","","","","","Mulgund","15.2807","75.5213"
"","","","","","Peringuzha","9.9667","76.4167"
"","","","","","Karian","25.8594","86.0104"
"","","","","","Koilkuntla","15.2333","78.3167"
"","","","","","Herohalli","12.9911","77.4873"
"","","","","","Mulakumud","8.2681","77.286"
"","","","","","Annur","11.2325","77.1069"
"","","","","","Kuju","23.7254","85.5102"
"","","","","","Hungund","16.0621","76.0586"
"","","","","","Kumar Khad","26.5918","86.264"
"","","","","","Sulya","12.561","75.3874"
"","","","","","Bithar","26.6294","85.7697"
"","","","","","Dakor","22.75","73.15"
"","","","","","Vallabh Vidyanagar","22.56","72.95"
"","","","","","Tirumala","13.6833","79.35"
"","","","","","Verukulambu","8.2953","77.2939"
"","","","","","Elukone","8.9667","76.7167"
"","","","","","Lalgudi","10.87","78.83"
"","","","","","Avanigadda","16.0197","80.92"
"","","","","","Birpur","26.5082","87.0119"
"","","","","","Mummidivaram","16.65","82.1167"
"","","","","","Puduva","9.977","76.226"
"","","","","","Devikolam","10.0626","77.104"
"","","","","","Karavalur","8.9833","76.925"
"","","","","","Silappadi","10.394","78.0078"
"","","","","","Tirukkalikkunram","12.6092","80.0675"
"","","","","","Anupshahr","28.37","78.27"
"","","","","","Sanaur","30.3018","76.4579"
"","","","","","Alangulam","8.864","77.4994"
"","","","","","Yellapur","14.9637","74.7093"
"","","","","","Rajpur","21.9402","75.1361"
"","","","","","Chandrakona","22.73","87.52"
"","","","","","Mannamturuttu","9.9008","76.39"
"","","","","","Kulgam","33.64","75.02"
"","","","","","Shamsabad","27.5364","79.4394"
"","","","","","Perungudi","8.2792","77.6031"
"","","","","","Kotturu","17.0436","81.7705"
"","","","","","Toda Rai Singh","26.0167","75.4833"
"","","","","","Peravur","11.8962","75.7342"
"","","","","","Gollapudi","16.5412","80.5784"
"","","","","","Dhing","26.4679","92.4734"
"","","","","","Belsand","26.4436","85.4008"
"","","","","","Honavar","14.2809","74.445"
"","","","","","Arukutti","9.8309","76.427"
"","","","","","Nayanakulam","9.9611","78.1371"
"","","","","","Koili Simra","25.4714","87.2175"
"","","","","","Chanaur","25.851","86.6739"
"","","","","","Gauripur","26.08","89.97"
"","","","","","Kharupatia","26.5184","92.1472"
"","","","","","Madangir","28.3553","76.9327"
"","","","","","Rampura","24.467","75.44"
"","","","","","Badnawar","23.0218","75.2327"
"","","","","","Kailashahar","24.33","92.02"
"","","","","","Srvanampatti","11.0764","77.0045"
"","","","","","Burhar","23.2149","81.532"
"","","","","","Ponda","15.4034","74.0152"
"","","","","","Vanimel","11.7197","75.699"
"","","","","","Dighwa","26.2437","84.7532"
"","","","","","Sakleshpur","12.893","75.725"
"","","","","","Sandwa","27.75","74.1667"
"","","","","","Tazhava","9.0833","76.5333"
"","","","","","Madappalli","9.0833","76.5333"
"","","","","","Piravanthur","9.05","76.9167"
"","","","","","Mandawa","28.0554","75.1483"
"","","","","","Minja","12.7083","74.95"
"","","","","","Ron","15.67","75.73"
"","","","","","Kedavur","11.4167","75.9333"
"","","","","","Mulampilli","10.1083","76.4167"
"","","","","","Tekari","24.9425","84.8427"
"","","","","","Vaikam","9.75","76.3928"
"","","","","","Kun Puhal","33.0058","76.5334"
"","","","","","Samrala","30.836","76.1932"
"","","","","","Kedia","23.7945","85.5872"
"","","","","","Patakakani","16.34","80.4908"
"","","","","","Manambur","8.7206","76.7635"
"","","","","","Tranquebar","11.0292","79.8494"
"","","","","","Kazhukambalam","10.0333","76.4"
"","","","","","Ponmundam","10.9628","75.9519"
"","","","","","Kannamangalam Tekku","9.2167","76.4833"
"","","","","","Sonepur","20.8333","83.9167"
"","","","","","Ravulapalem","16.4833","81.9833"
"","","","","","Lalganj","26.1277","80.7855"
"","","","","","Mahthi","25.7281","86.0093"
"","","","","","Singhara Buzurg","25.7964","85.4539"
"","","","","","Vuliyattara","8.5933","76.9506"
"","","","","","Sonari","27.0246","95.0163"
"","","","","","Engandiyur","10.5","76.04"
"","","","","","Khirkiyan","22.1673","76.8614"
"","","","","","Vilachcheri","9.8937","78.0603"
"","","","","","Pallikondai","12.9167","78.9333"
"","","","","","Asafabad","19.365","79.274"
"","","","","","Velugodu","15.7817","78.6892"
"","","","","","Koiri Bigha","25.2167","85.0667"
"","","","","","Anjarkandi","11.8822","75.5097"
"","","","","","Kulattuppalaiyam","10.7613","77.5843"
"","","","","","Khaira Tola","26.8958","84.1403"
"","","","","","Dindori","22.9414","81.0797"
"","","","","","Vandiperiyar","9.57","77.0906"
"","","","","","Latauna","26.0912","86.8809"
"","","","","","Muttupet","10.395","79.4935"
"","","","","","Abu","24.5925","72.7083"
"","","","","","Bhiraha","25.7978","86.0736"
"","","","","","Vadakarai Kil Pidagai","9.0401","77.2741"
"","","","","","Vellalur","10.9775","77.026"
"","","","","","Mahadebnagar","24.6896","87.9384"
"","","","","","Bhadas","25.5184","86.4434"
"","","","","","Nayagaon","26.7486","76.3273"
"","","","","","Chitarpur","23.5794","85.6548"
"","","","","","Ahwa","20.75","73.6833"
"","","","","","Pawni","20.78","79.63"
"","","","","","Cherial","17.9264","78.9719"
"","","","","","Zunheboto","26.0146","94.5264"
"","","","","","Pulimathu","8.742","76.8941"
"","","","","","Achhnera","27.18","77.77"
"","","","","","Gormi","26.6003","78.5119"
"","","","","","Pariyapuram","11.0146","75.8746"
"","","","","","Kavallemmavu","9.4361","76.8819"
"","","","","","Kodarma","24.4675","85.594"
"","","","","","Kaler","25.118","84.4955"
"","","","","","Kanchika","16.6856","80.3892"
"","","","","","Nasrullahganj","22.6837","77.2707"
"","","","","","Vernag","33.5377","75.2503"
"","","","","","Vayanur","12.0699","75.6825"
"","","","","","Chunakara Vadakku","9.1853","76.5995"
"","","","","","Curchorem","15.2603","74.1083"
"","","","","","Kerur","16.0138","75.5463"
"","","","","","Madira","16.9167","80.3667"
"","","","","","Kittanapalli","12.5133","78.1844"
"","","","","","Muradpur","25.8","86.0055"
"","","","","","Nakur","29.9189","77.3044"
